language,noun,color,size,case,count_index,surface
de,8,0,3,plural,1,drei alte rote Pferde
de,8,0,3,plural,2,vier alte rote Pferde
de,8,0,3,plural,3,fünf alte rote Pferde
de,8,0,3,plural,4,sechs alte rote Pferde
de,8,0,3,plural,5,sieben alte rote Pferde
de,8,0,3,plural,6,acht alte rote Pferde
de,8,1,0,nom,,das kleine blaue Pferd
de,8,1,0,acc,,das kleine blaue Pferd
de,8,1,0,dat,,dem kleinen blauen Pferd
de,8,1,0,plural,0,zwei kleine blaue Pferde
de,8,1,0,plural,1,drei kleine blaue Pferde
de,8,1,0,plural,2,vier kleine blaue Pferde
de,8,1,0,plural,3,fünf kleine blaue Pferde
de,8,1,0,plural,4,sechs kleine blaue Pferde
de,8,1,0,plural,5,sieben kleine blaue Pferde
de,8,1,0,plural,6,acht kleine blaue Pferde
de,8,1,1,nom,,das große blaue Pferd
de,8,1,1,acc,,das große blaue Pferd
de,8,1,1,dat,,dem großen blauen Pferd
de,8,1,1,plural,0,zwei große blaue Pferde
de,8,1,1,plural,1,drei große blaue Pferde
de,8,1,1,plural,2,vier große blaue Pferde
de,8,1,1,plural,3,fünf große blaue Pferde
de,8,1,1,plural,4,sechs große blaue Pferde
de,8,1,1,plural,5,sieben große blaue Pferde
de,8,1,1,plural,6,acht große blaue Pferde
de,8,1,2,nom,,das junge blaue Pferd
de,8,1,2,acc,,das junge blaue Pferd
de,8,1,2,dat,,dem jungen blauen Pferd
de,8,1,2,plural,0,zwei junge blaue Pferde
de,8,1,2,plural,1,drei junge blaue Pferde
de,8,1,2,plural,2,vier junge blaue Pferde
de,8,1,2,plural,3,fünf junge blaue Pferde
de,8,1,2,plural,4,sechs junge blaue Pferde
de,8,1,2,plural,5,sieben junge blaue Pferde
de,8,1,2,plural,6,acht junge blaue Pferde
de,8,1,3,nom,,das alte blaue Pferd
de,8,1,3,acc,,das alte blaue Pferd
de,8,1,3,dat,,dem alten blauen Pferd
de,8,1,3,plural,0,zwei alte blaue Pferde
de,8,1,3,plural,1,drei alte blaue Pferde
de,8,1,3,plural,2,vier alte blaue Pferde
de,8,1,3,plural,3,fünf alte blaue Pferde
de,8,1,3,plural,4,sechs alte blaue Pferde
de,8,1,3,plural,5,sieben alte blaue Pferde
de,8,1,3,plural,6,acht alte blaue Pferde
de,8,2,0,nom,,das kleine grüne Pferd
de,8,2,0,acc,,das kleine grüne Pferd
de,8,2,0,dat,,dem kleinen grünen Pferd
de,8,2,0,plural,0,zwei kleine grüne Pferde
de,8,2,0,plural,1,drei kleine grüne Pferde
de,8,2,0,plural,2,vier kleine grüne Pferde
de,8,2,0,plural,3,fünf kleine grüne Pferde
de,8,2,0,plural,4,sechs kleine grüne Pferde
de,8,2,0,plural,5,sieben kleine grüne Pferde
de,8,2,0,plural,6,acht kleine grüne Pferde
de,8,2,1,nom,,das große grüne Pferd
de,8,2,1,acc,,das große grüne Pferd
de,8,2,1,dat,,dem großen grünen Pferd
de,8,2,1,plural,0,zwei große grüne Pferde
de,8,2,1,plural,1,drei große grüne Pferde
de,8,2,1,plural,2,vier große grüne Pferde
de,8,2,1,plural,3,fünf große grüne Pferde
de,8,2,1,plural,4,sechs große grüne Pferde
de,8,2,1,plural,5,sieben große grüne Pferde
de,8,2,1,plural,6,acht große grüne Pferde
de,8,2,2,nom,,das junge grüne Pferd
de,8,2,2,acc,,das junge grüne Pferd
de,8,2,2,dat,,dem jungen grünen Pferd
de,8,2,2,plural,0,zwei junge grüne Pferde
de,8,2,2,plural,1,drei junge grüne Pferde
de,8,2,2,plural,2,vier junge grüne Pferde
de,8,2,2,plural,3,fünf junge grüne Pferde
de,8,2,2,plural,4,sechs junge grüne Pferde
de,8,2,2,plural,5,sieben junge grüne Pferde
de,8,2,2,plural,6,acht junge grüne Pferde
de,8,2,3,nom,,das alte grüne Pferd
de,8,2,3,acc,,das alte grüne Pferd
de,8,2,3,dat,,dem alten grünen Pferd
de,8,2,3,plural,0,zwei alte grüne Pferde
de,8,2,3,plural,1,drei alte grüne Pferde
de,8,2,3,plural,2,vier alte grüne Pferde
de,8,2,3,plural,3,fünf alte grüne Pferde
de,8,2,3,plural,4,sechs alte grüne Pferde
de,8,2,3,plural,5,sieben alte grüne Pferde
de,8,2,3,plural,6,acht alte grüne Pferde
de,8,3,0,nom,,das kleine gelbe Pferd
de,8,3,0,acc,,das kleine gelbe Pferd
de,8,3,0,dat,,dem kleinen gelben Pferd
de,8,3,0,plural,0,zwei kleine gelbe Pferde
de,8,3,0,plural,1,drei kleine gelbe Pferde
de,8,3,0,plural,2,vier kleine gelbe Pferde
de,8,3,0,plural,3,fünf kleine gelbe Pferde
de,8,3,0,plural,4,sechs kleine gelbe Pferde
de,8,3,0,plural,5,sieben kleine gelbe Pferde
de,8,3,0,plural,6,acht kleine gelbe Pferde
de,8,3,1,nom,,das große gelbe Pferd
de,8,3,1,acc,,das große gelbe Pferd
de,8,3,1,dat,,dem großen gelben Pferd
de,8,3,1,plural,0,zwei große gelbe Pferde
de,8,3,1,plural,1,drei große gelbe Pferde
de,8,3,1,plural,2,vier große gelbe Pferde
de,8,3,1,plural,3,fünf große gelbe Pferde
de,8,3,1,plural,4,sechs große gelbe Pferde
de,8,3,1,plural,5,sieben große gelbe Pferde
de,8,3,1,plural,6,acht große gelbe Pferde
de,8,3,2,nom,,das junge gelbe Pferd
de,8,3,2,acc,,das junge gelbe Pferd
de,8,3,2,dat,,dem jungen gelben Pferd
de,8,3,2,plural,0,zwei junge gelbe Pferde
de,8,3,2,plural,1,drei junge gelbe Pferde
de,8,3,2,plural,2,vier junge gelbe Pferde
de,8,3,2,plural,3,fünf junge gelbe Pferde
de,8,3,2,plural,4,sechs junge gelbe Pferde
de,8,3,2,plural,5,sieben junge gelbe Pferde
de,8,3,2,plural,6,acht junge gelbe Pferde
de,8,3,3,nom,,das alte gelbe Pferd
de,8,3,3,acc,,das alte gelbe Pferd
de,8,3,3,dat,,dem alten gelben Pferd
de,8,3,3,plural,0,zwei alte gelbe Pferde
de,8,3,3,plural,1,drei alte gelbe Pferde
de,8,3,3,plural,2,vier alte gelbe Pferde
de,8,3,3,plural,3,fünf alte gelbe Pferde
de,8,3,3,plural,4,sechs alte gelbe Pferde
de,8,3,3,plural,5,sieben alte gelbe Pferde
de,8,3,3,plural,6,acht alte gelbe Pferde
de,8,4,0,nom,,das kleine schwarze Pferd
de,8,4,0,acc,,das kleine schwarze Pferd
de,8,4,0,dat,,dem kleinen schwarzen Pferd
de,8,4,0,plural,0,zwei kleine schwarze Pferde
de,8,4,0,plural,1,drei kleine schwarze Pferde
de,8,4,0,plural,2,vier kleine schwarze Pferde
de,8,4,0,plural,3,fünf kleine schwarze Pferde
de,8,4,0,plural,4,sechs kleine schwarze Pferde
de,8,4,0,plural,5,sieben kleine schwarze Pferde
de,8,4,0,plural,6,acht kleine schwarze Pferde
de,8,4,1,nom,,das große schwarze Pferd
de,8,4,1,acc,,das große schwarze Pferd
de,8,4,1,dat,,dem großen schwarzen Pferd
de,8,4,1,plural,0,zwei große schwarze Pferde
de,8,4,1,plural,1,drei große schwarze Pferde
de,8,4,1,plural,2,vier große schwarze Pferde
de,8,4,1,plural,3,fünf große schwarze Pferde
de,8,4,1,plural,4,sechs große schwarze Pferde
de,8,4,1,plural,5,sieben große schwarze Pferde
de,8,4,1,plural,6,acht große schwarze Pferde
de,8,4,2,nom,,das junge schwarze Pferd
de,8,4,2,acc,,das junge schwarze Pferd
de,8,4,2,dat,,dem jungen schwarzen Pferd
de,8,4,2,plural,0,zwei junge schwarze Pferde
de,8,4,2,plural,1,drei junge schwarze Pferde
de,8,4,2,plural,2,vier junge schwarze Pferde
de,8,4,2,plural,3,fünf junge schwarze Pferde
de,8,4,2,plural,4,sechs junge schwarze Pferde
de,8,4,2,plural,5,sieben junge schwarze Pferde
de,8,4,2,plural,6,acht junge schwarze Pferde
de,8,4,3,nom,,das alte schwarze Pferd
de,8,4,3,acc,,das alte schwarze Pferd
de,8,4,3,dat,,dem alten schwarzen Pferd
de,8,4,3,plural,0,zwei alte schwarze Pferde
de,8,4,3,plural,1,drei alte schwarze Pferde
de,8,4,3,plural,2,vier alte schwarze Pferde
de,8,4,3,plural,3,fünf alte schwarze Pferde
de,8,4,3,plural,4,sechs alte schwarze Pferde
de,8,4,3,plural,5,sieben alte schwarze Pferde
de,8,4,3,plural,6,acht alte schwarze Pferde
de,8,5,0,nom,,das kleine weiße Pferd
de,8,5,0,acc,,das kleine weiße Pferd
de,8,5,0,dat,,dem kleinen weißen Pferd
de,8,5,0,plural,0,zwei kleine weiße Pferde
de,8,5,0,plural,1,drei kleine weiße Pferde
de,8,5,0,plural,2,vier kleine weiße Pferde
de,8,5,0,plural,3,fünf kleine weiße Pferde
de,8,5,0,plural,4,sechs kleine weiße Pferde
de,8,5,0,plural,5,sieben kleine weiße Pferde
de,8,5,0,plural,6,acht kleine weiße Pferde
de,8,5,1,nom,,das große weiße Pferd
de,8,5,1,acc,,das große weiße Pferd
de,8,5,1,dat,,dem großen weißen Pferd
de,8,5,1,plural,0,zwei große weiße Pferde
de,8,5,1,plural,1,drei große weiße Pferde
de,8,5,1,plural,2,vier große weiße Pferde
de,8,5,1,plural,3,fünf große weiße Pferde
de,8,5,1,plural,4,sechs große weiße Pferde
de,8,5,1,plural,5,sieben große weiße Pferde
de,8,5,1,plural,6,acht große weiße Pferde
de,8,5,2,nom,,das junge weiße Pferd
de,8,5,2,acc,,das junge weiße Pferd
de,8,5,2,dat,,dem jungen weißen Pferd
de,8,5,2,plural,0,zwei junge weiße Pferde
de,8,5,2,plural,1,drei junge weiße Pferde
de,8,5,2,plural,2,vier junge weiße Pferde
de,8,5,2,plural,3,fünf junge weiße Pferde
de,8,5,2,plural,4,sechs junge weiße Pferde
de,8,5,2,plural,5,sieben junge weiße Pferde
de,8,5,2,plural,6,acht junge weiße Pferde
de,8,5,3,nom,,das alte weiße Pferd
de,8,5,3,acc,,das alte weiße Pferd
de,8,5,3,dat,,dem alten weißen Pferd
de,8,5,3,plural,0,zwei alte weiße Pferde
de,8,5,3,plural,1,drei alte weiße Pferde
de,8,5,3,plural,2,vier alte weiße Pferde
de,8,5,3,plural,3,fünf alte weiße Pferde
de,8,5,3,plural,4,sechs alte weiße Pferde
de,8,5,3,plural,5,sieben alte weiße Pferde
de,8,5,3,plural,6,acht alte weiße Pferde
de,9,0,0,nom,,das kleine rote Schaf
de,9,0,0,acc,,das kleine rote Schaf
de,9,0,0,dat,,dem kleinen roten Schaf
de,9,0,0,plural,0,zwei kleine rote Schafe
de,9,0,0,plural,1,drei kleine rote Schafe
de,9,0,0,plural,2,vier kleine rote Schafe
de,9,0,0,plural,3,fünf kleine rote Schafe
de,9,0,0,plural,4,sechs kleine rote Schafe
de,9,0,0,plural,5,sieben kleine rote Schafe
de,9,0,0,plural,6,acht kleine rote Schafe
de,9,0,1,nom,,das große rote Schaf
de,9,0,1,acc,,das große rote Schaf
de,9,0,1,dat,,dem großen roten Schaf
de,9,0,1,plural,0,zwei große rote Schafe
de,9,0,1,plural,1,drei große rote Schafe
de,9,0,1,plural,2,vier große rote Schafe
de,9,0,1,plural,3,fünf große rote Schafe
de,9,0,1,plural,4,sechs große rote Schafe
de,9,0,1,plural,5,sieben große rote Schafe
de,9,0,1,plural,6,acht große rote Schafe
de,9,0,2,nom,,das junge rote Schaf
de,9,0,2,acc,,das junge rote Schaf
de,9,0,2,dat,,dem jungen roten Schaf
de,9,0,2,plural,0,zwei junge rote Schafe
de,9,0,2,plural,1,drei junge rote Schafe
de,9,0,2,plural,2,vier junge rote Schafe
de,9,0,2,plural,3,fünf junge rote Schafe
de,9,0,2,plural,4,sechs junge rote Schafe
de,9,0,2,plural,5,sieben junge rote Schafe
de,9,0,2,plural,6,acht junge rote Schafe
de,9,0,3,nom,,das alte rote Schaf
de,9,0,3,acc,,das alte rote Schaf
de,9,0,3,dat,,dem alten roten Schaf
de,9,0,3,plural,0,zwei alte rote Schafe
de,9,0,3,plural,1,drei alte rote Schafe
de,9,0,3,plural,2,vier alte rote Schafe
de,9,0,3,plural,3,fünf alte rote Schafe
de,9,0,3,plural,4,sechs alte rote Schafe
de,9,0,3,plural,5,sieben alte rote Schafe
de,9,0,3,plural,6,acht alte rote Schafe
de,9,1,0,nom,,das kleine blaue Schaf
de,9,1,0,acc,,das kleine blaue Schaf
de,9,1,0,dat,,dem kleinen blauen Schaf
de,9,1,0,plural,0,zwei kleine blaue Schafe
de,9,1,0,plural,1,drei kleine blaue Schafe
de,9,1,0,plural,2,vier kleine blaue Schafe
de,9,1,0,plural,3,fünf kleine blaue Schafe
de,9,1,0,plural,4,sechs kleine blaue Schafe
de,9,1,0,plural,5,sieben kleine blaue Schafe
de,9,1,0,plural,6,acht kleine blaue Schafe
de,9,1,1,nom,,das große blaue Schaf
de,9,1,1,acc,,das große blaue Schaf
de,9,1,1,dat,,dem großen blauen Schaf
de,9,1,1,plural,0,zwei große blaue Schafe
de,9,1,1,plural,1,drei große blaue Schafe
de,9,1,1,plural,2,vier große blaue Schafe
de,9,1,1,plural,3,fünf große blaue Schafe
de,9,1,1,plural,4,sechs große blaue Schafe
de,9,1,1,plural,5,sieben große blaue Schafe
de,9,1,1,plural,6,acht große blaue Schafe
de,9,1,2,nom,,das junge blaue Schaf
de,9,1,2,acc,,das junge blaue Schaf
de,9,1,2,dat,,dem jungen blauen Schaf
de,9,1,2,plural,0,zwei junge blaue Schafe
de,9,1,2,plural,1,drei junge blaue Schafe
de,9,1,2,plural,2,vier junge blaue Schafe
de,9,1,2,plural,3,fünf junge blaue Schafe
de,9,1,2,plural,4,sechs junge blaue Schafe
de,9,1,2,plural,5,sieben junge blaue Schafe
de,9,1,2,plural,6,acht junge blaue Schafe
de,9,1,3,nom,,das alte blaue Schaf
de,9,1,3,acc,,das alte blaue Schaf
de,9,1,3,dat,,dem alten blauen Schaf
de,9,1,3,plural,0,zwei alte blaue Schafe
de,9,1,3,plural,1,drei alte blaue Schafe
de,9,1,3,plural,2,vier alte blaue Schafe
de,9,1,3,plural,3,fünf alte blaue Schafe
de,9,1,3,plural,4,sechs alte blaue Schafe
de,9,1,3,plural,5,sieben alte blaue Schafe
de,9,1,3,plural,6,acht alte blaue Schafe
de,9,2,0,nom,,das kleine grüne Schaf
de,9,2,0,acc,,das kleine grüne Schaf
de,9,2,0,dat,,dem kleinen grünen Schaf
de,9,2,0,plural,0,zwei kleine grüne Schafe
de,9,2,0,plural,1,drei kleine grüne Schafe
de,9,2,0,plural,2,vier kleine grüne Schafe
de,9,2,0,plural,3,fünf kleine grüne Schafe
de,9,2,0,plural,4,sechs kleine grüne Schafe
de,9,2,0,plural,5,sieben kleine grüne Schafe
de,9,2,0,plural,6,acht kleine grüne Schafe
de,9,2,1,nom,,das große grüne Schaf
de,9,2,1,acc,,das große grüne Schaf
de,9,2,1,dat,,dem großen grünen Schaf
de,9,2,1,plural,0,zwei große grüne Schafe
de,9,2,1,plural,1,drei große grüne Schafe
de,9,2,1,plural,2,vier große grüne Schafe
de,9,2,1,plural,3,fünf große grüne Schafe
de,9,2,1,plural,4,sechs große grüne Schafe
de,9,2,1,plural,5,sieben große grüne Schafe
de,9,2,1,plural,6,acht große grüne Schafe
de,9,2,2,nom,,das junge grüne Schaf
de,9,2,2,acc,,das junge grüne Schaf
de,9,2,2,dat,,dem jungen grünen Schaf
de,9,2,2,plural,0,zwei junge grüne Schafe
de,9,2,2,plural,1,drei junge grüne Schafe
de,9,2,2,plural,2,vier junge grüne Schafe
de,9,2,2,plural,3,fünf junge grüne Schafe
de,9,2,2,plural,4,sechs junge grüne Schafe
de,9,2,2,plural,5,sieben junge grüne Schafe
de,9,2,2,plural,6,acht junge grüne Schafe
de,9,2,3,nom,,das alte grüne Schaf
de,9,2,3,acc,,das alte grüne Schaf
de,9,2,3,dat,,dem alten grünen Schaf
de,9,2,3,plural,0,zwei alte grüne Schafe
de,9,2,3,plural,1,drei alte grüne Schafe
de,9,2,3,plural,2,vier alte grüne Schafe
de,9,2,3,plural,3,fünf alte grüne Schafe
de,9,2,3,plural,4,sechs alte grüne Schafe
de,9,2,3,plural,5,sieben alte grüne Schafe
de,9,2,3,plural,6,acht alte grüne Schafe
de,9,3,0,nom,,das kleine gelbe Schaf
de,9,3,0,acc,,das kleine gelbe Schaf
de,9,3,0,dat,,dem kleinen gelben Schaf
de,9,3,0,plural,0,zwei kleine gelbe Schafe
de,9,3,0,plural,1,drei kleine gelbe Schafe
de,9,3,0,plural,2,vier kleine gelbe Schafe
de,9,3,0,plural,3,fünf kleine gelbe Schafe
de,9,3,0,plural,4,sechs kleine gelbe Schafe
de,9,3,0,plural,5,sieben kleine gelbe Schafe
de,9,3,0,plural,6,acht kleine gelbe Schafe
de,9,3,1,nom,,das große gelbe Schaf
de,9,3,1,acc,,das große gelbe Schaf
de,9,3,1,dat,,dem großen gelben Schaf
de,9,3,1,plural,0,zwei große gelbe Schafe
de,9,3,1,plural,1,drei große gelbe Schafe
de,9,3,1,plural,2,vier große gelbe Schafe
de,9,3,1,plural,3,fünf große gelbe Schafe
de,9,3,1,plural,4,sechs große gelbe Schafe
de,9,3,1,plural,5,sieben große gelbe Schafe
de,9,3,1,plural,6,acht große gelbe Schafe
de,9,3,2,nom,,das junge gelbe Schaf
de,9,3,2,acc,,das junge gelbe Schaf
de,9,3,2,dat,,dem jungen gelben Schaf
de,9,3,2,plural,0,zwei junge gelbe Schafe
de,9,3,2,plural,1,drei junge gelbe Schafe
de,9,3,2,plural,2,vier junge gelbe Schafe
de,9,3,2,plural,3,fünf junge gelbe Schafe
de,9,3,2,plural,4,sechs junge gelbe Schafe
de,9,3,2,plural,5,sieben junge gelbe Schafe
de,9,3,2,plural,6,acht junge gelbe Schafe
de,9,3,3,nom,,das alte gelbe Schaf
de,9,3,3,acc,,das alte gelbe Schaf
de,9,3,3,dat,,dem alten gelben Schaf
de,9,3,3,plural,0,zwei alte gelbe Schafe
de,9,3,3,plural,1,drei alte gelbe Schafe
de,9,3,3,plural,2,vier alte gelbe Schafe
de,9,3,3,plural,3,fünf alte gelbe Schafe
de,9,3,3,plural,4,sechs alte gelbe Schafe
de,9,3,3,plural,5,sieben alte gelbe Schafe
de,9,3,3,plural,6,acht alte gelbe Schafe
de,9,4,0,nom,,das kleine schwarze Schaf
de,9,4,0,acc,,das kleine schwarze Schaf
de,9,4,0,dat,,dem kleinen schwarzen Schaf
de,9,4,0,plural,0,zwei kleine schwarze Schafe
de,9,4,0,plural,1,drei kleine schwarze Schafe
de,9,4,0,plural,2,vier kleine schwarze Schafe
de,9,4,0,plural,3,fünf kleine schwarze Schafe
de,9,4,0,plural,4,sechs kleine schwarze Schafe
de,9,4,0,plural,5,sieben kleine schwarze Schafe
de,9,4,0,plural,6,acht kleine schwarze Schafe
de,9,4,1,nom,,das große schwarze Schaf
de,9,4,1,acc,,das große schwarze Schaf
de,9,4,1,dat,,dem großen schwarzen Schaf
de,9,4,1,plural,0,zwei große schwarze Schafe
de,9,4,1,plural,1,drei große schwarze Schafe
de,9,4,1,plural,2,vier große schwarze Schafe
de,9,4,1,plural,3,fünf große schwarze Schafe
de,9,4,1,plural,4,sechs große schwarze Schafe
de,9,4,1,plural,5,sieben große schwarze Schafe
de,9,4,1,plural,6,acht große schwarze Schafe
de,9,4,2,nom,,das junge schwarze Schaf
de,9,4,2,acc,,das junge schwarze Schaf
de,9,4,2,dat,,dem jungen schwarzen Schaf
de,9,4,2,plural,0,zwei junge schwarze Schafe
de,9,4,2,plural,1,drei junge schwarze Schafe
de,9,4,2,plural,2,vier junge schwarze Schafe
de,9,4,2,plural,3,fünf junge schwarze Schafe
de,9,4,2,plural,4,sechs junge schwarze Schafe
de,9,4,2,plural,5,sieben junge schwarze Schafe
de,9,4,2,plural,6,acht junge schwarze Schafe
de,9,4,3,nom,,das alte schwarze Schaf
de,9,4,3,acc,,das alte schwarze Schaf
de,9,4,3,dat,,dem alten schwarzen Schaf
de,9,4,3,plural,0,zwei alte schwarze Schafe
de,9,4,3,plural,1,drei alte schwarze Schafe
de,9,4,3,plural,2,vier alte schwarze Schafe
de,9,4,3,plural,3,fünf alte schwarze Schafe
de,9,4,3,plural,4,sechs alte schwarze Schafe
de,9,4,3,plural,5,sieben alte schwarze Schafe
de,9,4,3,plural,6,acht alte schwarze Schafe
de,9,5,0,nom,,das kleine weiße Schaf
de,9,5,0,acc,,das kleine weiße Schaf
de,9,5,0,dat,,dem kleinen weißen Schaf
de,9,5,0,plural,0,zwei kleine weiße Schafe
de,9,5,0,plural,1,drei kleine weiße Schafe
de,9,5,0,plural,2,vier kleine weiße Schafe
de,9,5,0,plural,3,fünf kleine weiße Schafe
de,9,5,0,plural,4,sechs kleine weiße Schafe
de,9,5,0,plural,5,sieben kleine weiße Schafe
de,9,5,0,plural,6,acht kleine weiße Schafe
de,9,5,1,nom,,das große weiße Schaf
de,9,5,1,acc,,das große weiße Schaf
de,9,5,1,dat,,dem großen weißen Schaf
de,9,5,1,plural,0,zwei große weiße Schafe
de,9,5,1,plural,1,drei große weiße Schafe
de,9,5,1,plural,2,vier große weiße Schafe
de,9,5,1,plural,3,fünf große weiße Schafe
de,9,5,1,plural,4,sechs große weiße Schafe
de,9,5,1,plural,5,sieben große weiße Schafe
de,9,5,1,plural,6,acht große weiße Schafe
de,9,5,2,nom,,das junge weiße Schaf
de,9,5,2,acc,,das junge weiße Schaf
de,9,5,2,dat,,dem jungen weißen Schaf
de,9,5,2,plural,0,zwei junge weiße Schafe
de,9,5,2,plural,1,drei junge weiße Schafe
de,9,5,2,plural,2,vier junge weiße Schafe
de,9,5,2,plural,3,fünf junge weiße Schafe
de,9,5,2,plural,4,sechs junge weiße Schafe
de,9,5,2,plural,5,sieben junge weiße Schafe
de,9,5,2,plural,6,acht junge weiße Schafe
de,9,5,3,nom,,das alte weiße Schaf
de,9,5,3,acc,,das alte weiße Schaf
de,9,5,3,dat,,dem alten weißen Schaf
de,9,5,3,plural,0,zwei alte weiße Schafe
de,9,5,3,plural,1,drei alte weiße Schafe
de,9,5,3,plural,2,vier alte weiße Schafe
de,9,5,3,plural,3,fünf alte weiße Schafe
de,9,5,3,plural,4,sechs alte weiße Schafe
de,9,5,3,plural,5,sieben alte weiße Schafe
de,9,5,3,plural,6,acht alte weiße Schafe
de,10,0,0,nom,,das kleine rote Huhn
de,10,0,0,acc,,das kleine rote Huhn
de,10,0,0,dat,,dem kleinen roten Huhn
de,10,0,0,plural,0,zwei kleine rote Hühner
de,10,0,0,plural,1,drei kleine rote Hühner
de,10,0,0,plural,2,vier kleine rote Hühner
de,10,0,0,plural,3,fünf kleine rote Hühner
de,10,0,0,plural,4,sechs kleine rote Hühner
de,10,0,0,plural,5,sieben kleine rote Hühner
de,10,0,0,plural,6,acht kleine rote Hühner
de,10,0,1,nom,,das große rote Huhn
de,10,0,1,acc,,das große rote Huhn
de,10,0,1,dat,,dem großen roten Huhn
de,10,0,1,plural,0,zwei große rote Hühner
de,10,0,1,plural,1,drei große rote Hühner
de,10,0,1,plural,2,vier große rote Hühner
de,10,0,1,plural,3,fünf große rote Hühner
de,10,0,1,plural,4,sechs große rote Hühner
de,10,0,1,plural,5,sieben große rote Hühner
de,10,0,1,plural,6,acht große rote Hühner
de,10,0,2,nom,,das junge rote Huhn
de,10,0,2,acc,,das junge rote Huhn
de,10,0,2,dat,,dem jungen roten Huhn
de,10,0,2,plural,0,zwei junge rote Hühner
de,10,0,2,plural,1,drei junge rote Hühner
de,10,0,2,plural,2,vier junge rote Hühner
de,10,0,2,plural,3,fünf junge rote Hühner
de,10,0,2,plural,4,sechs junge rote Hühner
de,10,0,2,plural,5,sieben junge rote Hühner
de,10,0,2,plural,6,acht junge rote Hühner
de,10,0,3,nom,,das alte rote Huhn
de,10,0,3,acc,,das alte rote Huhn
de,10,0,3,dat,,dem alten roten Huhn
de,10,0,3,plural,0,zwei alte rote Hühner
de,10,0,3,plural,1,drei alte rote Hühner
de,10,0,3,plural,2,vier alte rote Hühner
de,10,0,3,plural,3,fünf alte rote Hühner
de,10,0,3,plural,4,sechs alte rote Hühner
de,10,0,3,plural,5,sieben alte rote Hühner
de,10,0,3,plural,6,acht alte rote Hühner
de,10,1,0,nom,,das kleine blaue Huhn
de,10,1,0,acc,,das kleine blaue Huhn
de,10,1,0,dat,,dem kleinen blauen Huhn
de,10,1,0,plural,0,zwei kleine blaue Hühner
de,10,1,0,plural,1,drei kleine blaue Hühner
de,10,1,0,plural,2,vier kleine blaue Hühner
de,10,1,0,plural,3,fünf kleine blaue Hühner
de,10,1,0,plural,4,sechs kleine blaue Hühner
de,10,1,0,plural,5,sieben kleine blaue Hühner
de,10,1,0,plural,6,acht kleine blaue Hühner
de,10,1,1,nom,,das große blaue Huhn
de,10,1,1,acc,,das große blaue Huhn
de,10,1,1,dat,,dem großen blauen Huhn
de,10,1,1,plural,0,zwei große blaue Hühner
de,10,1,1,plural,1,drei große blaue Hühner
de,10,1,1,plural,2,vier große blaue Hühner
de,10,1,1,plural,3,fünf große blaue Hühner
de,10,1,1,plural,4,sechs große blaue Hühner
de,10,1,1,plural,5,sieben große blaue Hühner
de,10,1,1,plural,6,acht große blaue Hühner
de,10,1,2,nom,,das junge blaue Huhn
de,10,1,2,acc,,das junge blaue Huhn
de,10,1,2,dat,,dem jungen blauen Huhn
de,10,1,2,plural,0,zwei junge blaue Hühner
de,10,1,2,plural,1,drei junge blaue Hühner
de,10,1,2,plural,2,vier junge blaue Hühner
de,10,1,2,plural,3,fünf junge blaue Hühner
de,10,1,2,plural,4,sechs junge blaue Hühner
de,10,1,2,plural,5,sieben junge blaue Hühner
de,10,1,2,plural,6,acht junge blaue Hühner
de,10,1,3,nom,,das alte blaue Huhn
de,10,1,3,acc,,das alte blaue Huhn
de,10,1,3,dat,,dem alten blauen Huhn
de,10,1,3,plural,0,zwei alte blaue Hühner
de,10,1,3,plural,1,drei alte blaue Hühner
de,10,1,3,plural,2,vier alte blaue Hühner
de,10,1,3,plural,3,fünf alte blaue Hühner
de,10,1,3,plural,4,sechs alte blaue Hühner
de,10,1,3,plural,5,sieben alte blaue Hühner
de,10,1,3,plural,6,acht alte blaue Hühner
de,10,2,0,nom,,das kleine grüne Huhn
de,10,2,0,acc,,das kleine grüne Huhn
de,10,2,0,dat,,dem kleinen grünen Huhn
de,10,2,0,plural,0,zwei kleine grüne Hühner
de,10,2,0,plural,1,drei kleine grüne Hühner
de,10,2,0,plural,2,vier kleine grüne Hühner
de,10,2,0,plural,3,fünf kleine grüne Hühner
de,10,2,0,plural,4,sechs kleine grüne Hühner
de,10,2,0,plural,5,sieben kleine grüne Hühner
de,10,2,0,plural,6,acht kleine grüne Hühner
de,10,2,1,nom,,das große grüne Huhn
de,10,2,1,acc,,das große grüne Huhn
de,10,2,1,dat,,dem großen grünen Huhn
de,10,2,1,plural,0,zwei große grüne Hühner
de,10,2,1,plural,1,drei große grüne Hühner
de,10,2,1,plural,2,vier große grüne Hühner
de,10,2,1,plural,3,fünf große grüne Hühner
de,10,2,1,plural,4,sechs große grüne Hühner
de,10,2,1,plural,5,sieben große grüne Hühner
de,10,2,1,plural,6,acht große grüne Hühner
de,10,2,2,nom,,das junge grüne Huhn
de,10,2,2,acc,,das junge grüne Huhn
de,10,2,2,dat,,dem jungen grünen Huhn
de,10,2,2,plural,0,zwei junge grüne Hühner
de,10,2,2,plural,1,drei junge grüne Hühner
de,10,2,2,plural,2,vier junge grüne Hühner
de,10,2,2,plural,3,fünf junge grüne Hühner
de,10,2,2,plural,4,sechs junge grüne Hühner
de,10,2,2,plural,5,sieben junge grüne Hühner
de,10,2,2,plural,6,acht junge grüne Hühner
