id,language,split,task,sentence_a,sentence_b,label,reviewer,judged_label,fluent,comment
3dff0720bc74888e6758adbb2234fa6bc7d0804905b8772c2f24c7b835211981:0:de,de,train,negation,Der alte blaue Hund grüßt das große schwarze Schaf und das große schwarze Schaf grüßt den alten blauen Hund nicht.,Das große schwarze Schaf wird nicht von dem alten blauen Hund gegrüßt und der alte blaue Hund wird von dem großen schwarzen Schaf gegrüßt.,0,reviewer_2,,,
8124d9bc667316b5ad90b547068df8173718ae78934e5a909a3148a48af484a2:1:de,de,train,negation,Die alte blaue Kuh sieht die alte weiße Maus und die alte weiße Maus sieht die alte blaue Kuh nicht.,Die alte weiße Maus wird von der alten blauen Kuh gesehen und die alte blaue Kuh wird nicht von der alten weißen Maus gesehen.,1,reviewer_1,,,
8124d9bc667316b5ad90b547068df8173718ae78934e5a909a3148a48af484a2:1:de,de,train,negation,Die alte blaue Kuh sieht die alte weiße Maus und die alte weiße Maus sieht die alte blaue Kuh nicht.,Die alte weiße Maus wird von der alten blauen Kuh gesehen und die alte blaue Kuh wird nicht von der alten weißen Maus gesehen.,1,reviewer_2,,,
4d7979748fd9225a60149069132870badaf0895da44b485044631a8e746245ad:0:de,de,train,space,Die große blaue Kuh ist links von der jungen blauen Kuh und das junge blaue Huhn ist rechts von der jungen roten Katze.,Die junge blaue Kuh ist links von der großen blauen Kuh und die junge rote Katze ist rechts von dem jungen blauen Huhn.,0,reviewer_1,,,
4d7979748fd9225a60149069132870badaf0895da44b485044631a8e746245ad:0:de,de,train,space,Die große blaue Kuh ist links von der jungen blauen Kuh und das junge blaue Huhn ist rechts von der jungen roten Katze.,Die junge blaue Kuh ist links von der großen blauen Kuh und die junge rote Katze ist rechts von dem jungen blauen Huhn.,0,reviewer_2,,,
66e1ecf0acfc31e9873d9c2e89f1064dc9cb44a62451ef548aeb2ae28e7c247d:1:de,de,train,space,Das alte rote Kaninchen ist unterhalb von der jungen schwarzen Maus und die kleine schwarze Katze ist oberhalb von dem jungen schwarzen Huhn.,Die junge schwarze Maus ist oberhalb von dem alten roten Kaninchen und das junge schwarze Huhn ist unterhalb von der kleinen schwarzen Katze.,1,reviewer_1,,,
66e1ecf0acfc31e9873d9c2e89f1064dc9cb44a62451ef548aeb2ae28e7c247d:1:de,de,train,space,Das alte rote Kaninchen ist unterhalb von der jungen schwarzen Maus und die kleine schwarze Katze ist oberhalb von dem jungen schwarzen Huhn.,Die junge schwarze Maus ist oberhalb von dem alten roten Kaninchen und das junge schwarze Huhn ist unterhalb von der kleinen schwarzen Katze.,1,reviewer_2,,,
2cb172200470393fd8e854402dad7d07da476d643c93acbbf0c025711bee02a7:0:de,de,train,quantity,Es gibt sieben kleine blaue Pferde und drei kleine schwarze Bären.,Es gibt sieben kleine schwarze Bären und drei kleine blaue Pferde.,0,reviewer_1,,,
2cb172200470393fd8e854402dad7d07da476d643c93acbbf0c025711bee02a7:0:de,de,train,quantity,Es gibt sieben kleine blaue Pferde und drei kleine schwarze Bären.,Es gibt sieben kleine schwarze Bären und drei kleine blaue Pferde.,0,reviewer_2,,,
de4fad1418562c5906bec7f87c39c38d09c90b31abc11ba7104ecc836a12be85:1:de,de,train,quantity,Es gibt vier junge rote Pferde und drei große gelbe Schafe.,Es gibt drei große gelbe Schafe und vier junge rote Pferde.,1,reviewer_1,,,
de4fad1418562c5906bec7f87c39c38d09c90b31abc11ba7104ecc836a12be85:1:de,de,train,quantity,Es gibt vier junge rote Pferde und drei große gelbe Schafe.,Es gibt drei große gelbe Schafe und vier junge rote Pferde.,1,reviewer_2,,,
9fe1bce9fd8a9d81da45a63f2eaddd88c75ff90fe13add360270c2f74d44a824:0:de,de,dev_a,roles,Der alte blaue Bär verfolgt die alte blaue Kuh und die alte blaue Kuh grüßt den alten blauen Bären.,Die alte blaue Kuh wird von dem alten blauen Bären gegrüßt und der alte blaue Bär wird von der alten blauen Kuh verfolgt.,0,reviewer_1,,,
9fe1bce9fd8a9d81da45a63f2eaddd88c75ff90fe13add360270c2f74d44a824:0:de,de,dev_a,roles,Der alte blaue Bär verfolgt die alte blaue Kuh und die alte blaue Kuh grüßt den alten blauen Bären.,Die alte blaue Kuh wird von dem alten blauen Bären gegrüßt und der alte blaue Bär wird von der alten blauen Kuh verfolgt.,0,reviewer_2,,,
65f93ebddd101478ec6f3cf28ad6ff1aced6b9d40a55ca4e9fe10d258bb828f0:1:de,de,dev_a,roles,Das große schwarze Kaninchen verfolgt die junge weiße Katze und die junge weiße Katze sieht das große schwarze Kaninchen.,Die junge weiße Katze wird von dem großen schwarzen Kaninchen verfolgt und das große schwarze Kaninchen wird von der jungen weißen Katze gesehen.,1,reviewer_1,,,
65f93ebddd101478ec6f3cf28ad6ff1aced6b9d40a55ca4e9fe10d258bb828f0:1:de,de,dev_a,roles,Das große schwarze Kaninchen verfolgt die junge weiße Katze und die junge weiße Katze sieht das große schwarze Kaninchen.,Die junge weiße Katze wird von dem großen schwarzen Kaninchen verfolgt und das große schwarze Kaninchen wird von der jungen weißen Katze gesehen.,1,reviewer_2,,,
47ed996935f7dd1a2fe6bd05fadfbd64ae30827556e113ee67890e45df28f431:0:de,de,dev_a,negation,Die junge schwarze Kuh verfolgt die junge weiße Kuh und die junge weiße Kuh verfolgt die junge schwarze Kuh nicht.,Die junge weiße Kuh wird nicht von der jungen schwarzen Kuh verfolgt und die junge schwarze Kuh wird von der jungen weißen Kuh verfolgt.,0,reviewer_1,,,
47ed996935f7dd1a2fe6bd05fadfbd64ae30827556e113ee67890e45df28f431:0:de,de,dev_a,negation,Die junge schwarze Kuh verfolgt die junge weiße Kuh und die junge weiße Kuh verfolgt die junge schwarze Kuh nicht.,Die junge weiße Kuh wird nicht von der jungen schwarzen Kuh verfolgt und die junge schwarze Kuh wird von der jungen weißen Kuh verfolgt.,0,reviewer_2,,,
7e30bc215078075f29abbf2aed1e6f5cd7929d36b0272aca1d471f7155b08691:1:de,de,dev_a,negation,Die alte weiße Ente verfolgt den jungen grünen Hund und der junge grüne Hund verfolgt die alte weiße Ente nicht.,Der junge grüne Hund wird von der alten weißen Ente verfolgt und die alte weiße Ente wird nicht von dem jungen grünen Hund verfolgt.,1,reviewer_1,,,
7e30bc215078075f29abbf2aed1e6f5cd7929d36b0272aca1d471f7155b08691:1:de,de,dev_a,negation,Die alte weiße Ente verfolgt den jungen grünen Hund und der junge grüne Hund verfolgt die alte weiße Ente nicht.,Der junge grüne Hund wird von der alten weißen Ente verfolgt und die alte weiße Ente wird nicht von dem jungen grünen Hund verfolgt.,1,reviewer_2,,,
a99070f9e2354c7b27012cc55afd4327b5dd81e50e3d5d1b4881b76612414db3:0:de,de,dev_a,space,Die große schwarze Maus ist vor der jungen grünen Maus und die große weiße Katze ist hinter dem jungen roten Fuchs.,Die junge grüne Maus ist vor der großen schwarzen Maus und der junge rote Fuchs ist hinter der großen weißen Katze.,0,reviewer_1,,,
a99070f9e2354c7b27012cc55afd4327b5dd81e50e3d5d1b4881b76612414db3:0:de,de,dev_a,space,Die große schwarze Maus ist vor der jungen grünen Maus und die große weiße Katze ist hinter dem jungen roten Fuchs.,Die junge grüne Maus ist vor der großen schwarzen Maus und der junge rote Fuchs ist hinter der großen weißen Katze.,0,reviewer_2,,,
bd693bf96461407a2f4664aab3ba882f8a70800ceeecbabb36af0c65778398f8:1:de,de,dev_a,space,Die alte rote Kuh ist oberhalb von der großen grünen Maus und der alte rote Fuchs ist unterhalb von dem alten weißen Hund.,Die große grüne Maus ist unterhalb von der alten roten Kuh und der alte weiße Hund ist oberhalb von dem alten roten Fuchs.,1,reviewer_1,,,
bd693bf96461407a2f4664aab3ba882f8a70800ceeecbabb36af0c65778398f8:1:de,de,dev_a,space,Die alte rote Kuh ist oberhalb von der großen grünen Maus und der alte rote Fuchs ist unterhalb von dem alten weißen Hund.,Die große grüne Maus ist unterhalb von der alten roten Kuh und der alte weiße Hund ist oberhalb von dem alten roten Fuchs.,1,reviewer_2,,,
b0cec765ba0f805d7a574d58fcdfaa1d9c8539c7664d424d9b423660b4c03a9b:0:de,de,dev_a,quantity,Es gibt sechs junge blaue Katzen und drei kleine schwarze Füchse.,Es gibt sechs kleine schwarze Füchse und drei junge blaue Katzen.,0,reviewer_1,,,
b0cec765ba0f805d7a574d58fcdfaa1d9c8539c7664d424d9b423660b4c03a9b:0:de,de,dev_a,quantity,Es gibt sechs junge blaue Katzen und drei kleine schwarze Füchse.,Es gibt sechs kleine schwarze Füchse und drei junge blaue Katzen.,0,reviewer_2,,,
ba3691d5e5cccb2a411e7a94fd1e7ea3493afd0622da1ea57cba3663f92543c9:1:de,de,dev_a,quantity,Es gibt sechs junge weiße Hunde und zwei alte gelbe Pferde.,Es gibt zwei alte gelbe Pferde und sechs junge weiße Hunde.,1,reviewer_1,,,
ba3691d5e5cccb2a411e7a94fd1e7ea3493afd0622da1ea57cba3663f92543c9:1:de,de,dev_a,quantity,Es gibt sechs junge weiße Hunde und zwei alte gelbe Pferde.,Es gibt zwei alte gelbe Pferde und sechs junge weiße Hunde.,1,reviewer_2,,,
72e7adfe9fcce2f37c7636a30629dfdd99b79c8d8cb1bdd59155f6ff03dd0bde:0:de,de,dev_b,roles,Das große rote Kaninchen sieht den großen roten Hund und der große rote Hund grüßt das große rote Kaninchen.,Der große rote Hund wird von dem großen roten Kaninchen gegrüßt und das große rote Kaninchen wird von dem großen roten Hund gesehen.,0,reviewer_1,,,
72e7adfe9fcce2f37c7636a30629dfdd99b79c8d8cb1bdd59155f6ff03dd0bde:0:de,de,dev_b,roles,Das große rote Kaninchen sieht den großen roten Hund und der große rote Hund grüßt das große rote Kaninchen.,Der große rote Hund wird von dem großen roten Kaninchen gegrüßt und das große rote Kaninchen wird von dem großen roten Hund gesehen.,0,reviewer_2,,,
e64c6d4e6232958488cf9d50d571f8707cd4f3df4992e0058e9d57aba407a3a9:1:de,de,dev_b,roles,Der kleine rote Fuchs sieht den großen grünen Hund und der große grüne Hund verfolgt den kleinen roten Fuchs.,Der große grüne Hund wird von dem kleinen roten Fuchs gesehen und der kleine rote Fuchs wird von dem großen grünen Hund verfolgt.,1,reviewer_1,,,
e64c6d4e6232958488cf9d50d571f8707cd4f3df4992e0058e9d57aba407a3a9:1:de,de,dev_b,roles,Der kleine rote Fuchs sieht den großen grünen Hund und der große grüne Hund verfolgt den kleinen roten Fuchs.,Der große grüne Hund wird von dem kleinen roten Fuchs gesehen und der kleine rote Fuchs wird von dem großen grünen Hund verfolgt.,1,reviewer_2,,,
ae51403e584dc2a638e3b1f8f8df3a880a06a7b04a2a04328336b7a7e2aadac0:0:de,de,dev_b,negation,Die große blaue Maus grüßt die alte weiße Kuh und die alte weiße Kuh grüßt die große blaue Maus nicht.,Die alte weiße Kuh wird nicht von der großen blauen Maus gegrüßt und die große blaue Maus wird von der alten weißen Kuh gegrüßt.,0,reviewer_1,,,
ae51403e584dc2a638e3b1f8f8df3a880a06a7b04a2a04328336b7a7e2aadac0:0:de,de,dev_b,negation,Die große blaue Maus grüßt die alte weiße Kuh und die alte weiße Kuh grüßt die große blaue Maus nicht.,Die alte weiße Kuh wird nicht von der großen blauen Maus gegrüßt und die große blaue Maus wird von der alten weißen Kuh gegrüßt.,0,reviewer_2,,,
35205cfe7eeedc02925dbdfe3c2e15d02a595fda67ba5d2a6f4eab7fba0a896c:1:de,de,dev_b,negation,Die alte schwarze Ente sieht den kleinen gelben Bären nicht und der kleine gelbe Bär sieht die alte schwarze Ente.,Der kleine gelbe Bär wird nicht von der alten schwarzen Ente gesehen und die alte schwarze Ente wird von dem kleinen gelben Bären gesehen.,1,reviewer_1,,,
35205cfe7eeedc02925dbdfe3c2e15d02a595fda67ba5d2a6f4eab7fba0a896c:1:de,de,dev_b,negation,Die alte schwarze Ente sieht den kleinen gelben Bären nicht und der kleine gelbe Bär sieht die alte schwarze Ente.,Der kleine gelbe Bär wird nicht von der alten schwarzen Ente gesehen und die alte schwarze Ente wird von dem kleinen gelben Bären gesehen.,1,reviewer_2,,,
7a0fa45aeee0aab7b00bd634fb376ff5e145987a2d6ef7f1e762f0d106499211:0:de,de,dev_b,space,Die große blaue Maus ist links von dem jungen schwarzen Kaninchen und der große schwarze Fuchs ist rechts von der kleinen gelben Katze.,Das junge schwarze Kaninchen ist links von der großen blauen Maus und die kleine gelbe Katze ist rechts von dem großen schwarzen Fuchs.,0,reviewer_1,,,
7a0fa45aeee0aab7b00bd634fb376ff5e145987a2d6ef7f1e762f0d106499211:0:de,de,dev_b,space,Die große blaue Maus ist links von dem jungen schwarzen Kaninchen und der große schwarze Fuchs ist rechts von der kleinen gelben Katze.,Das junge schwarze Kaninchen ist links von der großen blauen Maus und die kleine gelbe Katze ist rechts von dem großen schwarzen Fuchs.,0,reviewer_2,,,
299e96c6b7a101252d82b5b5bd40abc35b0b2905382104eae704962c9f86dd73:1:de,de,dev_b,space,Der junge rote Bär ist links von der großen schwarzen Maus und der große weiße Bär ist rechts von dem großen gelben Pferd.,Die große schwarze Maus ist rechts von dem jungen roten Bären und das große gelbe Pferd ist links von dem großen weißen Bären.,1,reviewer_1,,,
299e96c6b7a101252d82b5b5bd40abc35b0b2905382104eae704962c9f86dd73:1:de,de,dev_b,space,Der junge rote Bär ist links von der großen schwarzen Maus und der große weiße Bär ist rechts von dem großen gelben Pferd.,Die große schwarze Maus ist rechts von dem jungen roten Bären und das große gelbe Pferd ist links von dem großen weißen Bären.,1,reviewer_2,,,
102d7012246af69ddc0d8b9bf8fe6b14a0b4fee44603dfaa40af32dab5e96931:0:de,de,dev_b,quantity,Es gibt fünf junge grüne Hunde und vier alte grüne Kühe.,Es gibt fünf alte grüne Kühe und vier junge grüne Hunde.,0,reviewer_1,,,
102d7012246af69ddc0d8b9bf8fe6b14a0b4fee44603dfaa40af32dab5e96931:0:de,de,dev_b,quantity,Es gibt fünf junge grüne Hunde und vier alte grüne Kühe.,Es gibt fünf alte grüne Kühe und vier junge grüne Hunde.,0,reviewer_2,,,
f1aeaa0ef1facdfef4aabf664a2639ac1d691e1e07aac92c7d43355fc9122954:1:de,de,dev_b,quantity,Es gibt zwei junge blaue Bären und acht große schwarze Bären.,Es gibt acht große schwarze Bären und zwei junge blaue Bären.,1,reviewer_1,,,
f1aeaa0ef1facdfef4aabf664a2639ac1d691e1e07aac92c7d43355fc9122954:1:de,de,dev_b,quantity,Es gibt zwei junge blaue Bären und acht große schwarze Bären.,Es gibt acht große schwarze Bären und zwei junge blaue Bären.,1,reviewer_2,,,
22e4d33308cb92a8a33ea29db12dbf898f9e84f183d8fcaab58a3564cf7727dd:0:de,de,test,roles,Der alte gelbe Fuchs verfolgt die alte blaue Maus und die alte blaue Maus grüßt den alten gelben Fuchs.,Die alte blaue Maus wird von dem alten gelben Fuchs gegrüßt und der alte gelbe Fuchs wird von der alten blauen Maus verfolgt.,0,reviewer_1,,,
22e4d33308cb92a8a33ea29db12dbf898f9e84f183d8fcaab58a3564cf7727dd:0:de,de,test,roles,Der alte gelbe Fuchs verfolgt die alte blaue Maus und die alte blaue Maus grüßt den alten gelben Fuchs.,Die alte blaue Maus wird von dem alten gelben Fuchs gegrüßt und der alte gelbe Fuchs wird von der alten blauen Maus verfolgt.,0,reviewer_2,,,
6c1f814bc5c6ae8073f8d8bbfdad4eb9552bd93a035b66d5b603db7d95eed433:1:de,de,test,roles,Der alte weiße Löwe verfolgt die alte weiße Katze und die alte weiße Katze sieht den alten weißen Löwen.,Die alte weiße Katze wird von dem alten weißen Löwen verfolgt und der alte weiße Löwe wird von der alten weißen Katze gesehen.,1,reviewer_1,,,
6c1f814bc5c6ae8073f8d8bbfdad4eb9552bd93a035b66d5b603db7d95eed433:1:de,de,test,roles,Der alte weiße Löwe verfolgt die alte weiße Katze und die alte weiße Katze sieht den alten weißen Löwen.,Die alte weiße Katze wird von dem alten weißen Löwen verfolgt und der alte weiße Löwe wird von der alten weißen Katze gesehen.,1,reviewer_2,,,
aaa247e3d6176039c63710b0e3f8f6e60a9b5c633370e731fa10a68bbe73f20a:0:de,de,test,negation,Die alte schwarze Ente grüßt das große grüne Schaf nicht und das große grüne Schaf grüßt die alte schwarze Ente.,Das große grüne Schaf wird von der alten schwarzen Ente gegrüßt und die alte schwarze Ente wird nicht von dem großen grünen Schaf gegrüßt.,0,reviewer_1,,,
aaa247e3d6176039c63710b0e3f8f6e60a9b5c633370e731fa10a68bbe73f20a:0:de,de,test,negation,Die alte schwarze Ente grüßt das große grüne Schaf nicht und das große grüne Schaf grüßt die alte schwarze Ente.,Das große grüne Schaf wird von der alten schwarzen Ente gegrüßt und die alte schwarze Ente wird nicht von dem großen grünen Schaf gegrüßt.,0,reviewer_2,,,
cafa8a0f073b67d25bef4c9f2410bd20c55a6acb13a6294dd4c983e01c44e3f7:1:de,de,test,negation,Das alte gelbe Huhn verfolgt den jungen roten Löwen nicht und der junge rote Löwe verfolgt das alte gelbe Huhn.,Der junge rote Löwe wird nicht von dem alten gelben Huhn verfolgt und das alte gelbe Huhn wird von dem jungen roten Löwen verfolgt.,1,reviewer_1,,,
cafa8a0f073b67d25bef4c9f2410bd20c55a6acb13a6294dd4c983e01c44e3f7:1:de,de,test,negation,Das alte gelbe Huhn verfolgt den jungen roten Löwen nicht und der junge rote Löwe verfolgt das alte gelbe Huhn.,Der junge rote Löwe wird nicht von dem alten gelben Huhn verfolgt und das alte gelbe Huhn wird von dem jungen roten Löwen verfolgt.,1,reviewer_2,,,
bfe42a77d0efb2122603d45c6d3c8755f8853222fbddfc65cda6f013305363db:0:de,de,test,space,Der junge grüne Hund ist rechts von dem kleinen blauen Schaf und der kleine weiße Hund ist links von dem alten weißen Löwen.,Das kleine blaue Schaf ist rechts von dem jungen grünen Hund und der alte weiße Löwe ist links von dem kleinen weißen Hund.,0,reviewer_1,,,
bfe42a77d0efb2122603d45c6d3c8755f8853222fbddfc65cda6f013305363db:0:de,de,test,space,Der junge grüne Hund ist rechts von dem kleinen blauen Schaf und der kleine weiße Hund ist links von dem alten weißen Löwen.,Das kleine blaue Schaf ist rechts von dem jungen grünen Hund und der alte weiße Löwe ist links von dem kleinen weißen Hund.,0,reviewer_2,,,
cbc1f623211e501cd23b8c339bf9ca60acddfd3ea6424a0e84d8443aa65ff9bc:1:de,de,test,space,Das große rote Pferd ist unterhalb von dem großen weißen Löwen und das junge grüne Schaf ist oberhalb von der kleinen roten Kuh.,Der große weiße Löwe ist oberhalb von dem großen roten Pferd und die kleine rote Kuh ist unterhalb von dem jungen grünen Schaf.,1,reviewer_1,,,
cbc1f623211e501cd23b8c339bf9ca60acddfd3ea6424a0e84d8443aa65ff9bc:1:de,de,test,space,Das große rote Pferd ist unterhalb von dem großen weißen Löwen und das junge grüne Schaf ist oberhalb von der kleinen roten Kuh.,Der große weiße Löwe ist oberhalb von dem großen roten Pferd und die kleine rote Kuh ist unterhalb von dem jungen grünen Schaf.,1,reviewer_2,,,
ef76d14fb475b016866fd37d7f1c02abe7a1cba3a1bef3adce6a890a2c2ca8b4:0:de,de,test,quantity,Es gibt sieben kleine weiße Enten und drei junge blaue Hunde.,Es gibt sieben junge blaue Hunde und drei kleine weiße Enten.,0,reviewer_1,,,
ef76d14fb475b016866fd37d7f1c02abe7a1cba3a1bef3adce6a890a2c2ca8b4:0:de,de,test,quantity,Es gibt sieben kleine weiße Enten und drei junge blaue Hunde.,Es gibt sieben junge blaue Hunde und drei kleine weiße Enten.,0,reviewer_2,,,
53ecd91b3ea025909b50fc6317230415e2b644395e7d2501ccae3f812cdb2324:1:de,de,test,quantity,Es gibt drei kleine rote Kaninchen und sieben große grüne Hühner.,Es gibt sieben große grüne Hühner und drei kleine rote Kaninchen.,1,reviewer_1,,,
53ecd91b3ea025909b50fc6317230415e2b644395e7d2501ccae3f812cdb2324:1:de,de,test,quantity,Es gibt drei kleine rote Kaninchen und sieben große grüne Hühner.,Es gibt sieben große grüne Hühner und drei kleine rote Kaninchen.,1,reviewer_2,,,
00082614df3e0c68ff09a9dae04c41d204a7a5d8242194f3976fb8a1ca055f2a:0:de,de,train,roles,Der große blaue Fuchs grüßt den jungen roten Fuchs und der junge rote Fuchs sieht den großen blauen Fuchs.,Der junge rote Fuchs wird von dem großen blauen Fuchs gesehen und der große blaue Fuchs wird von dem jungen roten Fuchs gegrüßt.,0,reviewer_1,,,
00082614df3e0c68ff09a9dae04c41d204a7a5d8242194f3976fb8a1ca055f2a:0:de,de,train,roles,Der große blaue Fuchs grüßt den jungen roten Fuchs und der junge rote Fuchs sieht den großen blauen Fuchs.,Der junge rote Fuchs wird von dem großen blauen Fuchs gesehen und der große blaue Fuchs wird von dem jungen roten Fuchs gegrüßt.,0,reviewer_2,,,
21bdea04392344a913161b2e21558a99f800b88a1ebcb8144e7c5eecc890ee4c:1:de,de,train,roles,Der kleine grüne Löwe verfolgt die große blaue Ente und die große blaue Ente grüßt den kleinen grünen Löwen.,Die große blaue Ente wird von dem kleinen grünen Löwen verfolgt und der kleine grüne Löwe wird von der großen blauen Ente gegrüßt.,1,reviewer_1,,,
21bdea04392344a913161b2e21558a99f800b88a1ebcb8144e7c5eecc890ee4c:1:de,de,train,roles,Der kleine grüne Löwe verfolgt die große blaue Ente und die große blaue Ente grüßt den kleinen grünen Löwen.,Die große blaue Ente wird von dem kleinen grünen Löwen verfolgt und der kleine grüne Löwe wird von der großen blauen Ente gegrüßt.,1,reviewer_2,,,
1ea0922041c6ebcf35a56e8ace1c1999c5deee2b6e7f01cac9a0a87d876822ca:0:de,de,train,negation,Der alte weiße Bär grüßt die große schwarze Kuh nicht und die große schwarze Kuh grüßt den alten weißen Bären.,Die große schwarze Kuh wird von dem alten weißen Bären gegrüßt und der alte weiße Bär wird nicht von der großen schwarzen Kuh gegrüßt.,0,reviewer_1,,,
1ea0922041c6ebcf35a56e8ace1c1999c5deee2b6e7f01cac9a0a87d876822ca:0:de,de,train,negation,Der alte weiße Bär grüßt die große schwarze Kuh nicht und die große schwarze Kuh grüßt den alten weißen Bären.,Die große schwarze Kuh wird von dem alten weißen Bären gegrüßt und der alte weiße Bär wird nicht von der großen schwarzen Kuh gegrüßt.,0,reviewer_2,,,
9d73d2144594037f233c60529539b77046df3ce1a499ab2cbe53e520ebed8887:1:de,de,train,negation,Das junge gelbe Kaninchen sieht das junge grüne Kaninchen nicht und das junge grüne Kaninchen sieht das junge gelbe Kaninchen.,Das junge grüne Kaninchen wird nicht von dem jungen gelben Kaninchen gesehen und das junge gelbe Kaninchen wird von dem jungen grünen Kaninchen gesehen.,1,reviewer_1,,,
9d73d2144594037f233c60529539b77046df3ce1a499ab2cbe53e520ebed8887:1:de,de,train,negation,Das junge gelbe Kaninchen sieht das junge grüne Kaninchen nicht und das junge grüne Kaninchen sieht das junge gelbe Kaninchen.,Das junge grüne Kaninchen wird nicht von dem jungen gelben Kaninchen gesehen und das junge gelbe Kaninchen wird von dem jungen grünen Kaninchen gesehen.,1,reviewer_2,,,
600cd3d0aa448d98e9064822cfbb93c4319966d0cb624c8d42d494e6b86cb709:0:de,de,train,space,Der alte rote Hund ist links von der großen grünen Ente und das junge schwarze Kaninchen ist rechts von dem alten blauen Schaf.,Die große grüne Ente ist links von dem alten roten Hund und das alte blaue Schaf ist rechts von dem jungen schwarzen Kaninchen.,0,reviewer_1,,,
600cd3d0aa448d98e9064822cfbb93c4319966d0cb624c8d42d494e6b86cb709:0:de,de,train,space,Der alte rote Hund ist links von der großen grünen Ente und das junge schwarze Kaninchen ist rechts von dem alten blauen Schaf.,Die große grüne Ente ist links von dem alten roten Hund und das alte blaue Schaf ist rechts von dem jungen schwarzen Kaninchen.,0,reviewer_2,,,
3dab01404379c20f23b73d607d6ebb978360b79fc10a0263363c5e02bb0e7297:1:de,de,train,space,Das alte gelbe Huhn ist links von dem alten schwarzen Hund und der alte grüne Löwe ist rechts von dem großen schwarzen Pferd.,Der alte schwarze Hund ist rechts von dem alten gelben Huhn und das große schwarze Pferd ist links von dem alten grünen Löwen.,1,reviewer_1,,,
3dab01404379c20f23b73d607d6ebb978360b79fc10a0263363c5e02bb0e7297:1:de,de,train,space,Das alte gelbe Huhn ist links von dem alten schwarzen Hund und der alte grüne Löwe ist rechts von dem großen schwarzen Pferd.,Der alte schwarze Hund ist rechts von dem alten gelben Huhn und das große schwarze Pferd ist links von dem alten grünen Löwen.,1,reviewer_2,,,
f9e75bb839ec174f049ebde967d91da7d77d83fb2810d1ef440bf57e0101453c:0:de,de,train,quantity,Es gibt fünf alte gelbe Katzen und sechs alte blaue Bären.,Es gibt fünf alte blaue Bären und sechs alte gelbe Katzen.,0,reviewer_1,,,
f9e75bb839ec174f049ebde967d91da7d77d83fb2810d1ef440bf57e0101453c:0:de,de,train,quantity,Es gibt fünf alte gelbe Katzen und sechs alte blaue Bären.,Es gibt fünf alte blaue Bären und sechs alte gelbe Katzen.,0,reviewer_2,,,
4943b08cc1b36d7d8b16e0d8d1db1e4f7d6a51d61f6a5b6d48f52808fd08d5ab:1:de,de,train,quantity,Es gibt sechs alte schwarze Mäuse und sieben junge grüne Pferde.,Es gibt sieben junge grüne Pferde und sechs alte schwarze Mäuse.,1,reviewer_1,,,
4943b08cc1b36d7d8b16e0d8d1db1e4f7d6a51d61f6a5b6d48f52808fd08d5ab:1:de,de,train,quantity,Es gibt sechs alte schwarze Mäuse und sieben junge grüne Pferde.,Es gibt sieben junge grüne Pferde und sechs alte schwarze Mäuse.,1,reviewer_2,,,
673422ddf13705cdeed03f3970f93fef9a08005818ddc39b82de1fbb68b53164:0:de,de,dev_a,roles,Das kleine rote Schaf sieht das junge gelbe Schaf und das junge gelbe Schaf grüßt das kleine rote Schaf.,Das junge gelbe Schaf wird von dem kleinen roten Schaf gegrüßt und das kleine rote Schaf wird von dem jungen gelben Schaf gesehen.,0,reviewer_1,,,
673422ddf13705cdeed03f3970f93fef9a08005818ddc39b82de1fbb68b53164:0:de,de,dev_a,roles,Das kleine rote Schaf sieht das junge gelbe Schaf und das junge gelbe Schaf grüßt das kleine rote Schaf.,Das junge gelbe Schaf wird von dem kleinen roten Schaf gegrüßt und das kleine rote Schaf wird von dem jungen gelben Schaf gesehen.,0,reviewer_2,,,
62615f198ab18e13ddfa817e2fd95f97e93b0e7777d3f3eb984aaab0b0de2ed1:1:de,de,dev_a,roles,Das junge schwarze Pferd verfolgt das alte grüne Schaf und das alte grüne Schaf sieht das junge schwarze Pferd.,Das alte grüne Schaf wird von dem jungen schwarzen Pferd verfolgt und das junge schwarze Pferd wird von dem alten grünen Schaf gesehen.,1,reviewer_1,,,
62615f198ab18e13ddfa817e2fd95f97e93b0e7777d3f3eb984aaab0b0de2ed1:1:de,de,dev_a,roles,Das junge schwarze Pferd verfolgt das alte grüne Schaf und das alte grüne Schaf sieht das junge schwarze Pferd.,Das alte grüne Schaf wird von dem jungen schwarzen Pferd verfolgt und das junge schwarze Pferd wird von dem alten grünen Schaf gesehen.,1,reviewer_2,,,
e851b1b5cdd2c20e4a288d649350df9ee79dcffc8798eacdbca13d5c4a7dad21:0:de,de,dev_a,negation,Der alte rote Hund verfolgt das große rote Kaninchen und das große rote Kaninchen verfolgt den alten roten Hund nicht.,Das große rote Kaninchen wird nicht von dem alten roten Hund verfolgt und der alte rote Hund wird von dem großen roten Kaninchen verfolgt.,0,reviewer_1,,,
e851b1b5cdd2c20e4a288d649350df9ee79dcffc8798eacdbca13d5c4a7dad21:0:de,de,dev_a,negation,Der alte rote Hund verfolgt das große rote Kaninchen und das große rote Kaninchen verfolgt den alten roten Hund nicht.,Das große rote Kaninchen wird nicht von dem alten roten Hund verfolgt und der alte rote Hund wird von dem großen roten Kaninchen verfolgt.,0,reviewer_2,,,
