review_id,language,split,task,sentence_a,sentence_b,reviewer,judged_label,fluent,comment
7d40425308,de,train,negation,Das große weiße Huhn sieht die alte schwarze Katze nicht und die alte schwarze Katze sieht das große weiße Huhn.,Die alte schwarze Katze wird von dem großen weißen Huhn gesehen und das große weiße Huhn wird nicht von der alten schwarzen Katze gesehen.,DE-R1-EDV65,,,
38cbd4a361,de,dev_b,quantity,"Jemand sagt, dass es acht junge rote Kaninchen und zwei kleine grüne Löwen gibt.","Jemand sagt, dass es zwei kleine grüne Löwen und acht junge rote Kaninchen gibt.",DE-R1-EDV65,,,
1ea58692be,de,test,roles,"Wenn das alte gelbe Schaf die große schwarze Kuh sieht und die große schwarze Kuh das alte gelbe Schaf grüßt, klingelt eine Glocke.","Wenn die große schwarze Kuh von dem alten gelben Schaf gegrüßt wird und das alte gelbe Schaf von der großen schwarzen Kuh gesehen wird, klingelt eine Glocke.",DE-R1-EDV65,,,
b3b8dc6d67,de,test,roles,"Wenn die große gelbe Maus die junge grüne Katze verfolgt und die junge grüne Katze die große gelbe Maus sieht, klingelt eine Glocke.","Wenn die junge grüne Katze von der großen gelben Maus gesehen wird und die große gelbe Maus von der jungen grünen Katze verfolgt wird, klingelt eine Glocke.",DE-R1-EDV65,,,
095b012e98,de,dev_b,quantity,"Jemand sagt, dass es zwei junge rote Enten und sieben große grüne Füchse gibt.","Jemand sagt, dass es zwei große grüne Füchse und sieben junge rote Enten gibt.",DE-R1-EDV65,,,
bbd8b53bca,de,train,space,Die große weiße Katze ist oberhalb von der großen blauen Maus und das große weiße Huhn ist unterhalb von der alten weißen Maus.,Die große blaue Maus ist unterhalb von der großen weißen Katze und die alte weiße Maus ist oberhalb von dem großen weißen Huhn.,DE-R1-EDV65,,,
bd40e1e844,de,test,negation,"Wenn das große gelbe Pferd das junge gelbe Huhn nicht sieht und das junge gelbe Huhn das große gelbe Pferd sieht, klingelt eine Glocke.","Wenn das junge gelbe Huhn nicht von dem großen gelben Pferd gesehen wird und das große gelbe Pferd von dem jungen gelben Huhn gesehen wird, klingelt eine Glocke.",DE-R1-EDV65,,,
59c82d92ff,de,dev_a,roles,"Stimmt es, dass der junge rote Fuchs das junge rote Huhn sieht und das junge rote Huhn den jungen roten Fuchs grüßt?","Stimmt es, dass das junge rote Huhn von dem jungen roten Fuchs gegrüßt wird und der junge rote Fuchs von dem jungen roten Huhn gesehen wird?",DE-R1-EDV65,,,
085e5fcbd7,de,train,quantity,Es gibt zwei große blaue Pferde und sieben große gelbe Hühner.,Es gibt sieben große gelbe Hühner und zwei große blaue Pferde.,DE-R1-EDV65,,,
895c36c154,de,test,roles,"Wenn die große blaue Kuh den jungen grünen Löwen grüßt und der junge grüne Löwe die große blaue Kuh sieht, klingelt eine Glocke.","Wenn der junge grüne Löwe von der großen blauen Kuh gesehen wird und die große blaue Kuh von dem jungen grünen Löwen gegrüßt wird, klingelt eine Glocke.",DE-R1-EDV65,,,
cdc416dd9d,de,test,roles,"Wenn das kleine weiße Schaf die große blaue Kuh grüßt und die große blaue Kuh das kleine weiße Schaf sieht, klingelt eine Glocke.","Wenn die große blaue Kuh von dem kleinen weißen Schaf gegrüßt wird und das kleine weiße Schaf von der großen blauen Kuh gesehen wird, klingelt eine Glocke.",DE-R1-EDV65,,,
f8809a8357,de,dev_b,negation,"Jemand sagt, dass die große blaue Maus die alte weiße Kuh grüßt und die alte weiße Kuh die große blaue Maus nicht grüßt.","Jemand sagt, dass die alte weiße Kuh nicht von der großen blauen Maus gegrüßt wird und die große blaue Maus von der alten weißen Kuh gegrüßt wird.",DE-R1-EDV65,,,
b2bdb498f2,de,dev_a,quantity,"Stimmt es, dass es sechs kleine blaue Hunde und acht alte weiße Kühe gibt?","Stimmt es, dass es acht alte weiße Kühe und sechs kleine blaue Hunde gibt?",DE-R1-EDV65,,,
6f6d32418e,de,dev_b,quantity,"Jemand sagt, dass es acht große rote Löwen und drei alte blaue Füchse gibt.","Jemand sagt, dass es drei alte blaue Füchse und acht große rote Löwen gibt.",DE-R1-EDV65,,,
